SHIP_NO,SHIP_GUBUN,GROSS_TONNAGE,REG_LENGTH,REG_BREADTH,REG_DEPTH,NATURE,PURPOSE,PURPOSE_GU,REG_PORT
ICR024286,2,35,17.98,5.5,2.3,1,G06,5,2800000000
ICR025686,2,149,36.54,7.2,3.2,1,G04,2,2800000000
ICR027414,2,29,20.07,4.38,1.79,5,G01,6,2800000000
ICR030081,2,29,19.96,4.5,2.5,1,G04,2,2800000000
ICR031350,2,113,26.27,9.7,2.6,1,G08,20,2800000000
ICR031410,2,33,12.49,5,2.1,1,G08,20,2800000000
ICR032537,2,166,28,8.4,4.4,1,G08,12,2800000000
ICR032569,2,48,22.16,5.2,2.15,5,G01,6,4127000000
ICR032583,2,149,27.76,8.8,3.6,1,G08,112,2800000000
ICR032604,2,331,41.02,10.06,5.18,1,G08,112,2800000000
ICR032767,2,409,55,12,2.3,1,G01,3,2800000000
ICR032774,2,99,26.96,10,2.3,1,G08,29,2800000000
ICR033233,2,141,27.62,8.6,3.8,1,G08,112,2800000000
ICR033241,2,251,30.55,10,4.2,1,G08,113,2800000000
ICR033280,2,38,19.23,6,2.2,1,G08,112,2800000000
ICR033357,2,230,30.19,9.5,4.2,1,G08,112,2800000000
ICR033364,2,226,35.35,8.5,3.6,1,G08,112,2800000000
ICR033396,2,192,23.19,10.97,4,1,G08,112,2800000000
ICR034244,2,64,22.55,8,2.5,1,G08,14,2800000000
ICR034304,2,147,27.5,8.5,3.9,1,G08,112,2800000000
ICR034336,2,159,28.62,9,3.8,1,G08,112,2800000000
ICR034343,2,69,21.81,6.6,2.9,1,G08,9,2800000000
ICR035651,2,196,20.83,9,2.78,1,G01,6,2800000000
ICR037061,2,27,19.69,4.6,2.1,1,G01,6,2800000000
ICR040017,2,212,31.23,9,4.13,1,G08,112,2800000000
ICR040095,2,57,29.74,5.2,2.2,1,G04,2,2800000000
ICR040520,2,184,40.97,7.2,3.4,1,G08,113,2800000000
ICR042527,2,21,18.5,4.2,1.9,5,G08,20,2871042000
ICR042626,2,29,20.31,4.8,1.75,1,G01,6,2800000000
ICR042633,2,286,39.49,9,4.1,1,G08,112,2800000000
ICR042641,2,27,19.15,4.5,1.9,1,G08,112,2800000000
ICR042672,2,290,29.57,9.8,4.8,1,G08,112,2800000000
ICR042725,2,429,54.66,15,2.5,1,G01,3,2871000000
ICR042757,2,211,35.27,8.8,3.6,1,G08,112,2800000000
ICR042764,2,427,62,12.5,2.5,1,G08,20,2800000000
ICR042796,2,487,46.72,10.8,4.5,1,G08,111,2800000000
ICR042909,2,69,26.89,7,1.9,1,G01,3,2800000000
ICR042923,2,38,20.37,5.3,2.5,4,G08,5,2800000000
ICR043545,2,256,30.54,9.5,4.4,1,G08,112,2800000000
ICR043552,2,43,22,5.39,1.5,5,G01,6,4175038000
ICR043560,2,43,22,5.39,1.5,5,G01,6,2800000000
ICR050481,2,316,36.58,10,4.5,1,G08,112,2800000000
ICR050831,2,23,20.4,4.6,1.7,1,G08,112,2800000000
ICR052517,2,85,24.72,9,2.6,1,G08,6,2800000000
ICR052549,2,75,28.99,6,2.75,1,G08,12,2800000000
ICR052563,2,29,20.35,4.5,2.3,1,G01,6,2800000000
ICR052687,2,21,17.66,4.34,2.35,5,G08,11,2800000000
ICR052839,2,27,19.15,4.5,1.9,1,G06,5,2800000000
ICR056568,2,1928,55.35,15.4,10.72,4,G01,3,2800000000
ICR060273,2,61,25.28,5.5,2.4,1,G04,2,2800000000
ICR060425,2,324,30.79,9.7,4.35,1,G08,112,2800000000
ICR061086,2,57,24.92,5.6,2.65,1,G04,2,2800000000
ICR062606,2,57,24.53,8.1,2.6,1,G08,29,2800000000
ICR062684,2,31,20.25,5,1.96,1,G08,112,2800000000
ICR062720,2,22,15.73,4.8,2,1,G08,112,2800000000
ICR062928,2,840,60.23,16,4.3,1,G02,2,2800000000
ICR062974,2,143,28.49,8.8,3.5,1,G08,112,2800000000
ICR065891,2,70,21.74,6.7,2.8,1,G08,112,2800000000
ICR070903,2,75,22.46,6.5,3.16,1,G08,112,2800000000
ICR071235,2,24,15.03,5.4,1.93,1,G08,14,2800000000
ICR071299,2,20,17.15,4.1,1.8,1,G08,112,2800000000
ICR072628,2,327,36.84,10,4.5,1,G08,112,2800000000
ICR072635,2,343,41.71,10,4.6,1,G08,112,2800000000
ICR072681,2,97,30.05,6.4,2.8,1,G08,4,2800000000
ICR072727,2,372,38.2,9.2,4.6,1,G08,112,2800000000
ICR073059,2,228,29.3,9,3.8,1,G06,5,2800000000
ICR073066,2,320,38.56,10,4.6,1,G08,112,2800000000
ICR073141,2,241,29.7,9.4,3.91,1,G08,112,2800000000
ICR073180,2,244,33.07,8.92,4.4,1,G08,112,2800000000
ICR074211,2,32,21.35,4.5,2.2,1,G08,112,2800000000
ICR080048,2,212,31.67,8.6,4.18,1,G08,112,2800000000
ICR080186,2,149,35.05,7.2,3.65,1,G04,2,2800000000
ICR080221,2,200,44.01,8,3.4,1,G04,2,2800000000
ICR080819,2,41,22.05,5.8,1.98,1,G08,112,2800000000
ICR081621,2,204,30.12,8.5,4.4,1,G08,112,2800000000
ICR082519,2,28,21.7,4.3,1.9,1,G01,6,2800000000
ICR082731,2,350,35.73,9.2,5.6,1,G08,112,2800000000
ICR083505,2,5499,100.04,25,7.5,1,G02,105,2800000000
ICR083926,2,999,55.5,12.2,3.2,1,G01,6,2800000000
ICR085442,2,22,17.38,4.5,2,1,G08,20,2800000000
ICR085888,2,131,34.73,6.8,3.45,1,G04,2,2800000000
ICR086330,2,393,46.36,14.5,2.5,1,G01,3,2871000000
ICR086874,2,194,30.78,9.5,2.94,4,G01,1,2800000000
ICR087616,2,30,17.95,4.8,2.3,1,G08,11,2800000000
ICR090120,2,143,27.03,8.6,3.6,1,G08,112,2800000000
ICR092523,2,21,15.22,4.4,1.85,1,G08,20,2800000000
ICR093152,2,194,35.56,9,2.5,1,G01,6,1100000000
ICR093283,2,149,35.25,7.2,3.65,1,G04,2,2800000000
ICR093502,2,62,24.04,11.4,3,1,G08,29,2800000000
ICR101159,2,155,27.01,9,4.25,1,G08,112,2800000000
ICR102849,2,226,31.4,10.3,3.23,4,G01,1,2800000000
ICR102962,2,583,61.27,14,3,1,G01,3,2800000000
ICR105291,2,131,24.21,9,2.6,4,G01,6,4418000000
ICR111857,2,1468,86.01,15.5,4.7,1,G02,105,2800000000
ICR111903,2,159,36.55,8,2.1,1,G01,3,2800000000
ICR112815,2,268,45.87,8.7,4.05,1,G04,2,2800000000
ICR120013,2,21,13.34,5.5,1.85,1,G08,111,2800000000
ICR121828,2,36,19,5.2,2.4,1,G08,112,2800000000
ICR121830,2,106,30.43,8.2,2,1,G01,3,2800000000
ICR121835,2,320,49.01,9.15,4.4,1,G04,2,2800000000
ICR121836,2,30,19.55,4.9,2.15,5,G08,5,2800000000
ICR121840,2,27,17.41,4.62,2.4,4,G08,121,4157000000
ICR130003,2,104,32.32,6.7,2.75,1,G04,2,2800000000
ICR130007,2,90,29.44,6.6,3,1,G08,2,2800000000
ICR130020,2,416,55.61,9.2,4.35,1,G04,2,2800000000
ICR130081,2,321,49.5,9.2,4.1,1,G04,2,2800000000
ICR131827,2,221,31.59,9.5,4.13,1,G08,112,2800000000
ICR140023,2,60,22.12,5.8,2.65,1,G08,112,2800000000
ICR141802,2,334,50.61,9.15,4.4,1,G04,2,2800000000
ICR141814,2,77,29.12,6.2,2.8,1,G08,4,2800000000
ICR151802,2,336,50.59,9.15,4.4,1,G04,2,2800000000
ICR151806,2,642,61.27,14,3,1,G01,3,2800000000
ICR151810,2,467,55.61,9.2,4.35,1,G04,2,2800000000
ICR151818,2,613,56.47,14.5,3,1,G01,3,4127000000
ICR151819,2,350,49.39,8.8,4.09,1,G04,2,2800000000
ICR151820,2,138,31.46,7.6,3.5,1,G08,112,2800000000
ICR152817,2,336,50.59,9.15,4.4,1,G04,2,2800000000
ICR161820,2,33,20.36,5,2.15,5,G08,5,2800000000
ICR161822,2,337,50.59,9.15,4.4,1,G04,2,2800000000
ICR161824,2,225,26.4,9.2,5.6,1,G08,112,2800000000
ICR171802,2,40,17.72,5.18,2.49,5,G08,37,1100000000
ICR171803,2,592,56.47,13.5,3,1,G01,3,4127000000
ICR171804,2,713,70.87,14,3,1,G01,3,2800000000
ICR171814,2,35,16.43,5.07,3.13,5,G08,37,2800000000
ICR171817,2,191,28.28,9,3.8,1,G08,112,2800000000
ICR171818,2,698,42.91,10.6,3.2,1,G01,6,2800000000
ICR171819,2,489,56.47,12.5,3,1,G01,3,2800000000
ICR171825,2,368,45.99,9,5,1,G02,105,2800000000
ICR171827,2,89,27.04,9.4,2.9,1,G08,6,2800000000
ICR171828,2,89,27.04,9.4,2.9,1,G08,6,2800000000
ICR181801,2,162,40.21,9,2.35,1,G02,2,2800000000
ICR181803,2,498,62.87,13.3,6.8,1,G02,13,2800000000
ICR181814,2,180,25.36,9.2,8.6,1,G08,111,2800000000
ICR181823,2,368,52.2,0,0,1,G04,5,2800000000
ICR191071,2,1865,84.84,13.4,7.26,1,G02,105,2800000000
ICR191819,2,149,36.05,7.8,0,1,G04,2,2800000000
ICR201815,2,57,25.63,0,0,1,G08,20,2871000000
ICR595551,2,22.33,17.95,3,1.9,1,G04,2,2800000000
ICR630021,2,31.29,15.9,4.3,2,1,G08,13,2800000000
ICR640029,2,22,20.06,3.9,2,1,G08,112,2800000000
ICR640036,2,24,20.99,3.79,2.04,1,G08,113,2800000000
ICR640043,2,104,36.62,6.4,3.1,1,G08,113,2800000000
ICR640051,2,99,28.99,6.6,3.5,1,G08,12,2800000000
ICR665740,2,33.43,18.75,3.86,2,1,G08,113,2800000000
ICR670303,2,31.61,16.29,5,1.63,1,G08,14,2800000000
ICR685751,2,999.86,63.88,10.5,5.3,1,G02,105,2800000000
ICR690354,2,49,19.6,6.4,2.3,1,G01,8,2800000000
ICR694037,2,154,28.89,8.8,3.88,1,G08,112,2800000000
ICR700432,2,25.26,15.45,4.15,1.8,1,G08,20,2800000000
ICR702200,2,92,26.28,7.5,3.25,1,G08,112,2800000000
ICR703182,2,199.93,29.3,9,3.9,1,G08,112,2800000000
ICR710196,2,99,26.6,7.5,3.53,1,G08,112,2800000000
ICR711748,2,27,20.73,4.6,1.7,1,G04,2,2800000000
ICR712179,2,69,28.16,6.2,2.7,1,G08,112,2800000000
ICR715520,2,46.81,21.4,4.3,2.1,1,G08,113,2800000000
ICR720048,2,30,20.3,4.7,1.9,1,G01,6,2800000000
ICR720306,2,28.15,17.5,4.2,1.75,1,G08,113,2800000000
ICR724976,2,99,31.1,6.6,3,1,G08,112,2800000000
ICR740233,2,24.2,16.8,3.91,1.7,2,G08,14,2800000000
ICR740297,2,23,17.85,4.5,1.9,1,G08,113,2800000000
ICR749625,2,250.94,39,7.4,3.5,1,G02,105,2800000000
ICR750032,2,16,15.4,4,1.9,1,G08,20,2800000000
ICR750171,2,26,19.29,5,2.1,1,G08,113,2800000000
ICR750308,2,25,21.24,4.5,1.9,1,G08,113,2800000000
ICR750330,2,28.2,16.97,3.9,1.8,1,G08,112,2800000000
ICR759622,2,153.87,25.35,7.52,3.5,1,G08,112,2800000000
ICR765700,2,29.58,15.8,3.68,2.5,1,G04,2,2800000000
ICR770069,2,84,25.06,6.7,3.06,1,G08,12,2800000000
ICR770250,2,28,20.5,4.51,2.14,1,G08,112,2800000000
ICR770310,2,45.02,17.2,5.98,2,1,G08,113,2800000000
ICR770525,2,18,18,4.3,1.98,1,G08,113,2800000000
ICR775647,2,37.73,18,4,1.9,1,G08,112,2800000000
ICR780133,2,26.26,17.3,4.2,1.76,2,G08,14,2800000000
ICR781427,2,27,20.8,4.5,1.96,1,G08,112,2800000000
ICR782385,2,24,20.3,4.5,1.98,1,G08,113,2800000000
ICR782421,2,25.04,15.95,3.97,1.99,1,G08,11,2800000000
ICR790095,2,65,20.5,5.18,2.3,1,G08,112,2800000000
ICR791449,2,26,20.26,4.5,1.8,1,G01,6,2800000000
ICR796140,2,197.4,28.8,8.8,3.8,1,G08,112,2800000000
ICR796189,2,98.78,23,6.5,2.9,1,G08,112,2800000000
ICR798642,2,131.12,22.23,7.5,3.2,1,G08,112,2800000000
ICR799041,2,97,22.1,7.5,3.2,1,G08,112,2800000000
ICR800042,2,55,20.3,7.9,2.6,1,G08,25,2800000000
ICR800301,2,41,20.98,5.5,2.4,1,G08,113,2800000000
ICR802803,2,24,19.86,4.4,1.9,1,G08,112,2800000000
ICR812312,2,21,18.62,4.4,2,1,G08,11,2800000000
ICR820061,2,38.71,17.2,4.44,2.04,5,G01,6,2800000000
ICR825601,2,79,17.34,7.4,2,4,G01,1,2800000000
ICR835785,2,39.64,21.46,3.84,2,1,G08,113,2800000000
ICR848621,2,128,31.57,8.2,3.4,1,G08,112,2800000000
ICR848645,2,271,31.15,9,4.5,1,G08,112,2800000000
ICR860311,2,135,29.18,7.06,1.44,5,G01,6,1156000000
ICR860368,2,277,37.63,9,2,1,G01,6,1156000000
ICR860375,2,247,37.61,9,2,1,G01,6,1156000000
ICR860382,2,430,56.65,11,1.7,1,G01,6,1100000000
ICR860390,2,299,56.65,11,1.7,1,G01,6,1156000000
ICR860697,2,32,23.88,4.7,2.1,1,G01,6,2800000000
ICR862167,2,75,33.2,7,1.7,1,G02,2,2800000000
ICR863121,2,24,19,4.3,2.2,1,G04,2,2800000000
ICR866070,2,69,26.1,5.8,2.6,1,G04,2,2800000000
ICR870167,2,20,14.28,7.03,1.56,5,G08,6,1156000000
ICR870319,2,99,37.25,10,1.5,1,G01,3,2800000000
ICR870839,2,91,23.28,7.6,3.2,1,G08,112,2800000000
ICR870861,2,20,15.36,3.52,1.83,5,G08,18,2800000000
ICR874529,2,21,17.61,4.3,1.65,1,G01,6,2800000000
ICR875621,2,27,21.59,4.5,1.9,1,G08,20,2800000000
ICR877000,2,60,23.18,5.6,2.9,1,G08,112,2800000000
ICR881532,2,40,22.14,5,2.3,1,G08,113,2800000000
ICR882285,2,22,18.47,4.4,1.98,1,G08,113,2800000000
ICR884915,2,27,18.43,4.3,1.65,1,G01,6,2800000000
ICR885116,2,113,38.08,8.5,1.6,1,G02,2,2800000000
ICR892021,2,22,19.19,4.2,1.9,1,G08,113,2800000000
ICR894587,2,22,17.78,4.5,2.1,1,G08,20,2800000000
ICR894647,2,111,39.46,8.6,1.9,1,G02,2,2800000000
ICR896538,2,22,20.64,4.1,1.95,1,G08,113,2800000000
ICR900010,2,116,33.23,6.9,2.75,1,G08,113,2800000000
ICR902123,2,20,19.81,4,1.9,1,G08,112,2800000000
ICR902194,2,82,24.54,8.1,2.85,1,G08,30,2800000000
ICR902452,2,97,27.25,7.8,2.6,1,G08,14,2800000000
ICR902505,2,383,59.81,14,3.5,1,G01,3,2800000000
ICR902611,2,114,27.01,8.2,3.6,1,G08,112,2800000000
ICR904499,2,116,37.93,8.6,1.9,1,G02,2,2800000000
ICR908514,2,44,22.68,5.1,2.65,1,G04,2,2800000000
ICR908621,2,57,23.79,5.5,2.04,1,G01,6,2800000000
ICR912672,2,54,23.57,6,2.7,1,G08,9,2800000000
ICR912757,2,24,18.34,4.5,2,1,G08,113,2800000000
ICR914090,2,50,24.55,5.3,2.2,1,G01,8,2800000000
ICR914432,2,38,22.71,4.6,2.3,1,G01,6,2800000000
ICR917175,2,27,19.02,4.6,1.5,1,G01,6,2800000000
ICR921096,2,80,26.63,6.6,2.2,1,G01,6,2800000000
ICR922036,2,21,19.74,4.1,1.8,1,G08,11,2800000000
ICR922365,2,149,35.85,8,4,1,G08,112,2800000000
ICR922432,2,44,19.44,7,2.1,1,G08,112,2800000000
ICR922440,2,70,26.16,6,2.7,1,G08,112,2800000000
ICR922524,2,41,20.61,5.88,2.35,1,G08,113,2800000000
ICR922631,2,46,23.97,5.3,2.2,1,G08,112,2800000000
ICR922708,2,92,27.5,6.5,3.2,1,G08,113,2800000000
ICR922715,2,102,26.28,7.8,2.6,1,G08,30,2800000000
ICR922761,2,25,21.25,4.4,2,1,G08,11,2800000000
ICR924486,2,32,20.33,4.1,1.8,1,G01,6,2800000000
ICR927034,2,22,22.32,4,1.94,1,G08,113,2800000000
ICR927066,2,21,19.97,4.1,1.8,1,G08,113,2800000000
ICR927098,2,30,21.04,4.2,1.74,5,G01,6,2800000000
ICR927409,2,251,41.12,8,4.35,1,G04,2,2800000000
ICR930011,2,52,26.35,5.3,2.3,1,G08,113,2800000000
ICR930380,2,44,23.15,5.2,2.4,1,G08,113,2800000000
ICR930687,2,29,22.26,4.5,1.8,1,G01,6,2800000000
ICR932065,2,124,42.25,10,1.6,1,G01,3,2871036000
ICR932072,2,978,72.67,18,3.75,1,G01,3,2800000000
ICR932118,2,21,18.76,4.2,1.6,1,G01,6,2800000000
ICR932125,2,21,20.58,4.2,1.5,1,G01,6,2800000000
ICR932171,2,25,18.87,4.5,2,1,G08,112,2800000000
ICR932408,2,65,28.46,5.7,2.5,1,G08,1,2800000000
ICR932422,2,68,21.4,6.25,2.85,1,G08,112,2800000000
ICR934551,2,429,47.62,9.5,4.6,1,G04,2,2800000000
ICR934932,2,20,19.1,3.48,1.63,5,G01,6,2800000000
ICR940072,2,101,32.65,6.1,3.2,1,G04,2,2800000000
ICR940911,2,32,20.96,5,2.25,1,G08,112,2800000000
ICR941051,2,80,34.23,6,3,1,G08,112,2800000000
ICR941334,2,29,21.08,4.7,1.8,1,G01,6,2800000000
ICR942253,2,35,20.87,4.8,1.85,1,G01,6,2800000000
ICR942278,2,97,26.89,7.4,3.5,1,G06,2,2800000000
ICR942292,2,25,18.91,4.8,2,1,G08,113,2800000000
ICR942313,2,22,17.76,4.5,1.85,1,G08,14,1144000000
ICR942384,2,52,22.9,6,2.34,1,G08,112,2800000000
ICR942476,2,155,32.31,8.5,3.5,1,G08,112,2800000000
ICR945385,2,29,19.17,4.6,1.95,1,G01,6,2800000000
ICR952021,2,28,19.3,4.8,2,1,G08,112,1159000000
ICR952282,2,742,48.29,12.6,3.5,1,G01,6,2800000000
ICR952399,2,24,18,4.2,1.84,5,G08,11,2800000000
ICR952498,2,149,29.86,10.6,3.4,1,G08,6,2800000000
ICR953774,2,26,20,4.3,2.1,5,G08,2,2800000000
ICR955191,2,25,18.12,4.35,1.42,5,G01,6,2800000000
ICR956538,2,40,23.6,4.86,2.23,1,G08,112,2800000000
ICR957319,2,20,16.5,3.9,1.75,5,G01,6,2800000000
ICR961247,2,160,27.56,8.5,3.9,1,G08,112,2800000000
ICR961452,2,138,33.7,7.5,3.6,1,G06,2,2800000000
ICR961460,2,26,21.49,4.2,1.83,1,G08,112,2800000000
ICR961774,2,116,32.98,6.9,2.75,1,G08,112,2800000000
ICR962166,2,35,19.85,5.2,2.3,1,G08,112,1159000000
ICR962201,2,64,23.9,6.4,2.8,1,G08,12,2800000000
ICR962471,2,37,20.7,5,2.2,1,G08,112,2800000000
ICR962608,2,46,21.84,7,2.3,1,G08,121,1100000000
ICR962647,2,89,25.12,7.8,2.85,1,G08,14,2800000000
ICR962707,2,32,22.62,4.8,2,1,G08,121,4182011000
ICR964018,2,54,25.83,5.35,2.55,1,G08,20,2800000000
ICR964934,2,20,18.54,3.48,1.63,5,G01,6,2800000000
ICR964941,2,29,20.05,4.56,1.55,5,G01,6,2800000000
ICR964973,2,33,21.54,4.6,2.45,1,G04,5,2800000000
ICR965301,2,20,17.09,3.8,1.35,5,G01,6,2800000000
ICR966956,2,27,20.14,3.94,1.77,5,G01,6,2800000000
ICR967348,2,20,18.9,5.5,1.35,1,G08,11,2800000000
ICR967967,2,28,20.06,5,2.35,1,G04,5,2800000000
ICR970389,2,68,25.62,6.5,2.6,1,G08,113,2800000000
ICR970431,2,124,31.42,6.7,3.55,1,G04,2,2800000000
ICR970471,2,144,31.57,7,4,1,G04,2,2800000000
ICR970630,2,65,23.78,5.8,3,1,G04,5,2800000000
ICR970838,2,149,35.08,7.2,3.8,1,G04,2,2800000000
ICR971403,2,63,24.82,6.1,2.76,1,G08,112,2800000000
ICR972513,2,23,20,4,1.8,1,G08,112,2800000000
ICR972644,2,24,17.5,4.5,1.75,5,G08,20,1117000000
ICR972711,2,156,28.26,8.5,3.5,1,G08,113,2800000000
ICR972850,2,68,23,6.2,2.8,1,G08,112,2800000000
ICR972902,2,43,21.79,5.3,2.45,1,G08,112,2800000000
ICR972966,2,218,36.36,8.4,3.9,1,G08,112,2800000000
ICR973004,2,23,16.99,4.5,2,1,G08,112,1159000000
ICR973234,2,125,30.3,8,3.2,1,G08,12,2800000000
ICR973241,2,437,44.83,10,4.4,1,G08,112,2800000000
ICR973301,2,26,16.41,4.6,2,1,G08,20,2800000000
ICR973319,2,111,29.03,7.2,3.4,1,G08,20,2800000000
ICR974252,2,87,22.01,7.5,3.4,1,G08,112,2800000000
ICR974277,2,28,19.38,4.4,1.75,1,G01,6,2800000000
ICR975836,2,154,29.41,9,3.8,1,G08,113,2800000000
ICR976020,2,44,23.49,5,2.5,1,G04,2,2800000000
ICR977016,2,24,19.78,4.2,1.9,1,G08,113,2800000000
ICR978331,2,33,18.72,5,2.14,1,G08,113,2800000000
ICR980025,2,77,22.63,6.9,3.3,1,G08,112,2800000000
ICR982641,2,43,22.37,5.3,2.5,1,G04,2,2800000000
ICR982864,2,23,16.96,4.75,1.8,1,G06,5,1121500000
ICR982889,2,29,19.08,4.6,1.75,1,G01,6,2800000000
ICR982896,2,23,17.33,4.5,1.9,1,G08,20,4183035000
ICR983189,2,24,17.66,4.5,1.9,1,G08,20,1100000000
ICR983249,2,29,18.92,4.72,2.45,5,G08,5,2800000000
ICR984854,2,26,21.4,4.3,1.9,1,G08,19,2800000000
ICR985734,2,65,23.78,5.8,3,1,G04,4,2800000000
ICR989074,2,53,24.68,5.5,2.4,1,G01,6,2800000000
ICR990192,2,248,38.31,9,4.05,1,G08,113,2800000000
ICR992600,2,90,22.46,7.8,3.1,1,G08,113,2800000000
ICR992631,2,108,30.75,6.1,3.3,1,G08,20,2800000000
ICR992649,2,29,19.46,4.56,1.65,1,G01,6,2800000000
ICR992656,2,53,28.15,5.2,2.5,1,G08,5,2800000000
ICR992688,2,35,19.5,4.6,2.3,5,G08,20,2871036000
ICR992716,2,40,24.43,4.9,2.4,1,G08,5,2800000000
ICR992815,2,24,18.84,4.2,1.8,1,G01,6,2800000000
ICR992822,2,80,26.77,6.6,2.6,1,G08,6,4179036000
ICR992861,2,498,60,10,4.6,1,G04,2,2800000000
ICR992914,2,20,17.4,4.34,2.36,5,G08,14,2800000000
ICR999064,2,52,24.42,5.7,2.4,1,G01,1,2800000000
IMO7378250,2,636,45.92,10,4.4,1,G08,112,
IMO8204028,2,45293,253.5,32.2,20.2,1,G02,116,
IMO8317021,2,26014,177.97,0,0,1,G03,2,9000000000
IMO8323915,2,24639,174.7,30.5,15.75,1,G02,116,9000000000
IMO8417895,2,7145,116,20,11.2,1,G04,7,2600000000
IMO8502482,2,11598,150.35,22.8,12,1,G04,7,9000000000
IMO8512384,2,9792,133.14,22.4,11.8,1,G04,7,2600000000
IMO8513560,2,48676,190.05,32.26,31.05,1,G02,119,9000000000
IMO8961834,2,442,28.8,9,3.7,1,G08,111,9000000000
IMO9000895,2,137746,302,58,28.3,1,G04,1,
IMO9066928,2,180,26,9,3.8,1,G08,111,9000000000
IMO916254,2,467,30.15,9.6,5.8,1,G08,111,9000000000
IMO9233820,2,2784,80.89,17.2,8.3,1,G02,105,9000000000
IMO9326299,2,50464,235,43,18.55,1,G02,116,
IMO9564853,2,3430,89.24,16.5,7.2,1,G04,8,9000000000
JHB050732,2,309,35.2,16,3,1,G07,19,4477011000
JHB062935,2,518,43.22,15,3.75,1,G07,19,4477011000
JHB900951,2,215,34.96,13.5,2.7,1,G07,19,4477011000
JHB945314,2,57,22.75,7,2.6,1,G07,12,4477011000
JHC094513,2,3.86,7.31,2.7,1.29,5,G08,37,4477011000
JHC116102,2,2.02,7.21,2.97,0.89,5,G08,29,4477011000
JHC831699,2,4.23,8.22,2.88,0.92,2,G08,20,4477011000
JHR796323,2,145,27.91,8.8,3.6,1,G08,112,4477011000
JHR823207,2,56,24.61,7.6,2.46,1,G08,25,4477011000
JHR916613,2,44,26.63,5.5,2.27,1,G08,29,4477011000
JHR974840,2,57,29.64,5.6,2.6,1,G08,29,4477011000
JHR977932,2,32,19.28,4.7,2.1,1,G08,25,4477011000
JJB021451,2,575,48.02,18,3,1,G07,9,4911000000
JJB042061,2,4292,103.77,20,7.2,1,G07,145,4911000000
JJB042106,2,4798,101.97,21,8,1,G07,8,4911000000
JJB084860,2,419,40.34,16.5,3,1,G07,12,4911000000
JJB101181,2,443,52.69,15.26,3.05,1,G07,12,4911000000
JJB753231,2,176.38,21.92,8.5,2.8,1,G07,111,4911000000
JJC014119,2,11,14.54,2.6,2.6,1,G01,19,4911000000
JJC032668,2,13,14.53,3.65,1.75,5,G08,20,4911000000
JJC048940,2,13,16.49,2.56,2.56,1,G01,19,4971031000
JJC048957,2,12,12.7,3.9,1.83,4,G08,112,4911000000
JJC057646,2,12,13.99,3.78,1.26,5,G08,20,4911000000
JJC086584,2,1.44,6.9,2.2,0.4,5,G08,18,4911000000
JJC088511,2,1.7,5.5,2.5,1.2,5,G08,37,4911000000
JJC088574,2,9.77,11.09,3.98,2,5,G08,20,4971012000
JJC089316,2,1.21,5.86,1.94,0.9,5,G08,20,4911000000
JJC092181,2,2.49,6.91,2.4,1.5,5,G08,37,4911000000
JJC092265,2,1.98,6.58,2.37,1.09,5,G08,20,4911000000
JJC093269,2,2.83,7.78,2.75,1,5,G08,37,4911000000
JJC094096,2,1.51,5.38,2.2,1.1,5,G08,20,4911000000
JJC100899,2,4.11,8.11,2.73,1.41,5,G08,37,4911000000
JJC102191,2,19,10.94,4.37,2.4,5,G08,37,4911000000
JJC103009,2,0.89,7.75,1.98,0.9,5,G08,18,4911000000
JJC103407,2,5.77,9.01,3.38,1.68,5,G08,37,4911000000
JJC103414,2,4.05,8,3.02,1.52,5,G08,18,4911000000
JJC103421,2,4.05,8,3.02,1.52,5,G08,18,4911000000
JJC103439,2,4.05,8,3.02,1.52,5,G08,37,4911000000
JJC103446,2,4.05,8,3.02,1.52,5,G08,37,4911000000
JJC103453,2,4.05,8,3.02,1.52,5,G08,37,4911000000
JJC111033,2,1.81,8.83,2.15,0.75,5,G08,20,4971011000
JJC111040,2,11,12.77,4.1,1.5,5,G08,37,4911000000
JJC111041,2,5.34,10.08,3.3,1,5,G08,37,4911000000
JJC111069,2,1.34,8.78,2.04,0.51,5,G08,20,4971012000
JJC121007,2,6.57,9.79,3.1,1.29,5,G08,18,4911000000
JJC121050,2,6.57,9.79,3.1,1.29,5,G08,18,4971031000
JJC131013,2,9.77,12.5,3.5,1.2,5,G08,12,4911000000
JJC131031,2,6.67,11.36,3,0.83,5,G08,18,4911000000
JJC131059,2,6.67,12.1,3.68,0.95,5,G08,20,4911000000
JJC141005,2,1.62,7.05,2.5,1.12,5,G08,20,4911000000
JJC141052,2,0.33,6.2,2.3,0.65,4,G08,18,4971014000
JJC141073,2,0.32,6.2,2.3,0.7,4,G08,18,4911000000
JJC141074,2,0.32,6.2,2.3,0.7,4,G08,31,4911000000
JJC171045,2,17,16.06,3.82,1.85,5,G08,19,4911000000
JJC201013,2,5.66,7.84,2.77,0.83,4,G08,20,4911000000
JJC839610,2,17,16.52,4.2,1.84,5,G08,5,4911000000
JJC855733,2,17,17.01,4.2,1.84,5,G08,5,4911000000
JJC912092,2,19,17.9,4.2,1.9,1,G08,9,4911000000
JJC918603,2,1.15,4.92,2.4,0.88,5,G08,20,4911000000
JJC926957,2,17,15.82,3.5,1.72,5,G01,6,4971031000
JJC930397,2,5.98,9.24,3.2,1.63,5,G08,20,4911000000
